Nearest Neighbors,Linear SVM,RBF SVM,Decision Tree,Random Forest,AdaBoost,Naive Bays,Linear Discriminant Analysis,Quadratic Discriminant Analysis,combination
0.4900398406374502,0.4701195219123506,0.46613545816733065,0.5418326693227091,0.5059760956175299,0.549800796812749,0.47410358565737054,0.4860557768924303,0.47410358565737054,EUR_JPY RSI
0.5358649789029536,0.5358649789029536,0.5485232067510548,0.5443037974683544,0.569620253164557,0.5189873417721519,0.5654008438818565,0.5358649789029536,0.5443037974683544,EUR_USD nikkei
0.4810126582278481,0.5189873417721519,0.540084388185654,0.48523206751054854,0.5232067510548524,0.5316455696202531,0.5232067510548524,0.5232067510548524,0.5569620253164557,EUR_USD TOPIX
0.49382716049382713,0.49382716049382713,0.4732510288065844,0.51440329218107,0.51440329218107,0.522633744855967,0.551440329218107,0.5349794238683128,0.48148148148148145,EUR_USD DOW30
0.5020576131687243,0.48559670781893005,0.4691358024691358,0.5390946502057613,0.49382716049382713,0.4732510288065844,0.522633744855967,0.49794238683127573,0.43621399176954734,EUR_USD NASDAQ
0.532258064516129,0.5201612903225806,0.5241935483870968,0.5161290322580645,0.5,0.5201612903225806,0.5403225806451613,0.5080645161290323,0.45564516129032256,EUR_USD treasury10
0.5179282868525896,0.5179282868525896,0.49800796812749004,0.5378486055776892,0.5577689243027888,0.5338645418326693,0.5099601593625498,0.5139442231075697,0.5059760956175299,EUR_USD SMA
0.47808764940239046,0.50199203187251,0.5139442231075697,0.5418326693227091,0.5059760956175299,0.5139442231075697,0.4860557768924303,0.5179282868525896,0.4860557768924303,EUR_USD BB
0.5338645418326693,0.46215139442231074,0.5179282868525896,0.5418326693227091,0.5059760956175299,0.49800796812749004,0.46613545816733065,0.49800796812749004,0.4262948207171315,EUR_USD RSI
0.46835443037974683,0.5063291139240507,0.5358649789029536,0.5358649789029536,0.5485232067510548,0.5189873417721519,0.5316455696202531,0.4978902953586498,0.43037974683544306,nikkei TOPIX
0.4759825327510917,0.5065502183406113,0.47161572052401746,0.5414847161572053,0.4759825327510917,0.47161572052401746,0.5021834061135371,0.4978165938864629,0.519650655021834,nikkei DOW30
0.462882096069869,0.5021834061135371,0.537117903930131,0.4497816593886463,0.4672489082969432,0.45414847161572053,0.519650655021834,0.5240174672489083,0.4585152838427948,nikkei NASDAQ
0.44871794871794873,0.5384615384615384,0.5213675213675214,0.47863247863247865,0.5256410256410257,0.5170940170940171,0.5256410256410257,0.5512820512820513,0.45726495726495725,nikkei treasury10
0.5147679324894515,0.5147679324894515,0.5611814345991561,0.5232067510548524,0.47257383966244726,0.5189873417721519,0.510548523206751,0.5316455696202531,0.48523206751054854,nikkei SMA
0.5654008438818565,0.5189873417721519,0.5738396624472574,0.5485232067510548,0.5021097046413502,0.5063291139240507,0.5316455696202531,0.5189873417721519,0.47257383966244726,nikkei BB
0.5485232067510548,0.459915611814346,0.5232067510548524,0.5485232067510548,0.5063291139240507,0.4978902953586498,0.4641350210970464,0.47257383966244726,0.4978902953586498,nikkei RSI
0.5589519650655022,0.5109170305676856,0.5414847161572053,0.537117903930131,0.4759825327510917,0.4847161572052402,0.49344978165938863,0.5283842794759825,0.5851528384279476,TOPIX DOW30
0.5021834061135371,0.5109170305676856,0.4759825327510917,0.4890829694323144,0.4672489082969432,0.4759825327510917,0.5283842794759825,0.5414847161572053,0.44541484716157204,TOPIX NASDAQ
0.49145299145299143,0.5341880341880342,0.5427350427350427,0.47435897435897434,0.5470085470085471,0.5427350427350427,0.5341880341880342,0.5299145299145299,0.4658119658119658,TOPIX treasury10
0.540084388185654,0.4978902953586498,0.5907172995780591,0.5063291139240507,0.5485232067510548,0.5780590717299579,0.4978902953586498,0.5527426160337553,0.5611814345991561,TOPIX SMA
0.5147679324894515,0.5189873417721519,0.5654008438818565,0.5358649789029536,0.5189873417721519,0.5232067510548524,0.510548523206751,0.5443037974683544,0.47257383966244726,TOPIX BB
0.5316455696202531,0.4641350210970464,0.5654008438818565,0.5316455696202531,0.5274261603375527,0.5189873417721519,0.4767932489451477,0.5063291139240507,0.4472573839662447,TOPIX RSI
0.5349794238683128,0.448559670781893,0.5308641975308642,0.5061728395061729,0.49794238683127573,0.51440329218107,0.49794238683127573,0.4691358024691358,0.5020576131687243,DOW30 NASDAQ
0.49794238683127573,0.5349794238683128,0.48559670781893005,0.5308641975308642,0.5349794238683128,0.5102880658436214,0.5308641975308642,0.5432098765432098,0.4897119341563786,DOW30 treasury10
0.49794238683127573,0.4609053497942387,0.48559670781893005,0.49794238683127573,0.522633744855967,0.522633744855967,0.4691358024691358,0.48148148148148145,0.5596707818930041,DOW30 SMA
0.5020576131687243,0.5102880658436214,0.4732510288065844,0.5349794238683128,0.5349794238683128,0.49794238683127573,0.49382716049382713,0.4773662551440329,0.48148148148148145,DOW30 BB
0.522633744855967,0.45267489711934156,0.48148148148148145,0.5349794238683128,0.5102880658436214,0.5102880658436214,0.4567901234567901,0.448559670781893,0.5020576131687243,DOW30 RSI
0.4732510288065844,0.5020576131687243,0.4773662551440329,0.5432098765432098,0.51440329218107,0.5061728395061729,0.5308641975308642,0.5349794238683128,0.4897119341563786,NASDAQ treasury10
0.48148148148148145,0.49382716049382713,0.5432098765432098,0.4691358024691358,0.4444444444444444,0.5267489711934157,0.5102880658436214,0.4897119341563786,0.522633744855967,NASDAQ SMA
0.4897119341563786,0.51440329218107,0.51440329218107,0.5102880658436214,0.5020576131687243,0.4732510288065844,0.5596707818930041,0.5061728395061729,0.48148148148148145,NASDAQ BB
0.51440329218107,0.4567901234567901,0.4897119341563786,0.5102880658436214,0.4732510288065844,0.48148148148148145,0.4444444444444444,0.49382716049382713,0.5308641975308642,NASDAQ RSI
0.5524193548387096,0.5362903225806451,0.5080645161290323,0.5,0.5282258064516129,0.5201612903225806,0.5201612903225806,0.5483870967741935,0.41935483870967744,treasury10 SMA
0.5241935483870968,0.5,0.4798387096774194,0.532258064516129,0.5201612903225806,0.5362903225806451,0.5725806451612904,0.5241935483870968,0.4798387096774194,treasury10 BB
0.5161290322580645,0.4475806451612903,0.532258064516129,0.5241935483870968,0.5120967741935484,0.5241935483870968,0.4637096774193548,0.4475806451612903,0.4475806451612903,treasury10 RSI
0.4701195219123506,0.5099601593625498,0.4820717131474104,0.4860557768924303,0.5298804780876494,0.5338645418326693,0.5219123505976095,0.5139442231075697,0.4860557768924303,SMA BB
0.5059760956175299,0.4701195219123506,0.5219123505976095,0.50199203187251,0.5258964143426295,0.5059760956175299,0.4581673306772908,0.47410358565737054,0.5059760956175299,SMA RSI
0.4900398406374502,0.47410358565737054,0.49800796812749004,0.5099601593625498,0.50199203187251,0.5219123505976095,0.450199203187251,0.47808764940239046,0.5139442231075697,BB RSI
0.4541832669322709,0.5219123505976095,0.5179282868525896,0.545816733067729,0.545816733067729,0.49800796812749004,0.5219123505976095,0.5537848605577689,0.4900398406374502,USD_JPY EUR_JPY EUR_USD
0.5147679324894515,0.48523206751054854,0.5358649789029536,0.5527426160337553,0.5274261603375527,0.5316455696202531,0.5358649789029536,0.5232067510548524,0.5021097046413502,USD_JPY EUR_JPY nikkei
0.5189873417721519,0.4810126582278481,0.5738396624472574,0.5189873417721519,0.4641350210970464,0.5569620253164557,0.5189873417721519,0.5232067510548524,0.5316455696202531,USD_JPY EUR_JPY TOPIX
0.4691358024691358,0.4691358024691358,0.4897119341563786,0.5308641975308642,0.5473251028806584,0.5432098765432098,0.49382716049382713,0.5308641975308642,0.4897119341563786,USD_JPY EUR_JPY DOW30
0.5061728395061729,0.48148148148148145,0.49382716049382713,0.5390946502057613,0.4897119341563786,0.49382716049382713,0.4897119341563786,0.5102880658436214,0.5185185185185185,USD_JPY EUR_JPY NASDAQ
0.4798387096774194,0.49193548387096775,0.49193548387096775,0.5282258064516129,0.5080645161290323,0.5443548387096774,0.49193548387096775,0.5443548387096774,0.4879032258064516,USD_JPY EUR_JPY treasury10
0.5298804780876494,0.4860557768924303,0.50199203187251,0.49800796812749004,0.4900398406374502,0.5139442231075697,0.49800796812749004,0.5418326693227091,0.5099601593625498,USD_JPY EUR_JPY SMA
0.4940239043824701,0.4940239043824701,0.5219123505976095,0.49800796812749004,0.5537848605577689,0.5378486055776892,0.4940239043824701,0.5418326693227091,0.4860557768924303,USD_JPY EUR_JPY BB
0.4860557768924303,0.46215139442231074,0.47410358565737054,0.49800796812749004,0.5617529880478087,0.5418326693227091,0.47410358565737054,0.49800796812749004,0.4940239043824701,USD_JPY EUR_JPY RSI
0.5063291139240507,0.5316455696202531,0.5274261603375527,0.5443037974683544,0.5063291139240507,0.5527426160337553,0.540084388185654,0.5274261603375527,0.5274261603375527,USD_JPY EUR_USD nikkei
0.5147679324894515,0.5316455696202531,0.5316455696202531,0.4810126582278481,0.5611814345991561,0.5443037974683544,0.5316455696202531,0.5063291139240507,0.5485232067510548,USD_JPY EUR_USD TOPIX
0.42386831275720166,0.46502057613168724,0.4732510288065844,0.522633744855967,0.5061728395061729,0.5390946502057613,0.5185185185185185,0.5185185185185185,0.5061728395061729,USD_JPY EUR_USD DOW30
0.5061728395061729,0.4897119341563786,0.5020576131687243,0.5432098765432098,0.5308641975308642,0.4444444444444444,0.5102880658436214,0.4897119341563786,0.4609053497942387,USD_JPY EUR_USD NASDAQ
0.532258064516129,0.5161290322580645,0.5443548387096774,0.5241935483870968,0.5362903225806451,0.4879032258064516,0.5080645161290323,0.532258064516129,0.45564516129032256,USD_JPY EUR_USD treasury10
0.5059760956175299,0.50199203187251,0.5258964143426295,0.5338645418326693,0.5059760956175299,0.5139442231075697,0.5258964143426295,0.50199203187251,0.4940239043824701,USD_JPY EUR_USD SMA
0.5179282868525896,0.5179282868525896,0.5617529880478087,0.5338645418326693,0.545816733067729,0.49800796812749004,0.5059760956175299,0.47410358565737054,0.4860557768924303,USD_JPY EUR_USD BB
0.4860557768924303,0.4541832669322709,0.50199203187251,0.5378486055776892,0.5099601593625498,0.4860557768924303,0.46613545816733065,0.49800796812749004,0.5219123505976095,USD_JPY EUR_USD RSI
0.5822784810126582,0.48945147679324896,0.5949367088607594,0.5274261603375527,0.5569620253164557,0.5611814345991561,0.5063291139240507,0.5274261603375527,0.4767932489451477,USD_JPY nikkei TOPIX
0.5152838427947598,0.5021834061135371,0.5283842794759825,0.5065502183406113,0.5283842794759825,0.5458515283842795,0.5414847161572053,0.49344978165938863,0.4847161572052402,USD_JPY nikkei DOW30
0.5283842794759825,0.5065502183406113,0.5676855895196506,0.4366812227074236,0.44541484716157204,0.45414847161572053,0.537117903930131,0.5240174672489083,0.4497816593886463,USD_JPY nikkei NASDAQ
0.5299145299145299,0.5213675213675214,0.5170940170940171,0.5683760683760684,0.5,0.5299145299145299,0.5598290598290598,0.5598290598290598,0.5683760683760684,USD_JPY nikkei treasury10
0.5949367088607594,0.48945147679324896,0.6033755274261603,0.5274261603375527,0.4978902953586498,0.5358649789029536,0.5274261603375527,0.5021097046413502,0.5189873417721519,USD_JPY nikkei SMA
0.5358649789029536,0.5147679324894515,0.6033755274261603,0.5232067510548524,0.5063291139240507,0.5443037974683544,0.540084388185654,0.5147679324894515,0.47257383966244726,USD_JPY nikkei BB
0.540084388185654,0.4641350210970464,0.5654008438818565,0.5232067510548524,0.540084388185654,0.5147679324894515,0.510548523206751,0.48945147679324896,0.5316455696202531,USD_JPY nikkei RSI
0.5676855895196506,0.4890829694323144,0.5152838427947598,0.5545851528384279,0.4497816593886463,0.49344978165938863,0.5283842794759825,0.5327510917030568,0.4759825327510917,USD_JPY TOPIX DOW30
0.5502183406113537,0.5152838427947598,0.537117903930131,0.537117903930131,0.5502183406113537,0.4978165938864629,0.5327510917030568,0.5327510917030568,0.5021834061135371,USD_JPY TOPIX NASDAQ
0.5512820512820513,0.5256410256410257,0.5598290598290598,0.5128205128205128,0.5555555555555556,0.5854700854700855,0.5683760683760684,0.5384615384615384,0.4700854700854701,USD_JPY TOPIX treasury10
0.6118143459915611,0.4810126582278481,0.6244725738396625,0.5189873417721519,0.5822784810126582,0.5569620253164557,0.5274261603375527,0.5358649789029536,0.5569620253164557,USD_JPY TOPIX SMA
0.5738396624472574,0.5189873417721519,0.5907172995780591,0.5232067510548524,0.4810126582278481,0.5485232067510548,0.5485232067510548,0.5358649789029536,0.47257383966244726,USD_JPY TOPIX BB
0.5907172995780591,0.47257383966244726,0.5822784810126582,0.5232067510548524,0.5611814345991561,0.540084388185654,0.4767932489451477,0.5147679324894515,0.5189873417721519,USD_JPY TOPIX RSI
0.522633744855967,0.4444444444444444,0.48559670781893005,0.5349794238683128,0.5020576131687243,0.4897119341563786,0.4897119341563786,0.4609053497942387,0.5185185185185185,USD_JPY DOW30 NASDAQ
0.5185185185185185,0.5308641975308642,0.5267489711934157,0.5020576131687243,0.5308641975308642,0.5432098765432098,0.5390946502057613,0.5473251028806584,0.51440329218107,USD_JPY DOW30 treasury10
0.5061728395061729,0.48148148148148145,0.4897119341563786,0.5020576131687243,0.5061728395061729,0.51440329218107,0.49794238683127573,0.49794238683127573,0.5473251028806584,USD_JPY DOW30 SMA
0.4691358024691358,0.5102880658436214,0.4609053497942387,0.5349794238683128,0.5020576131687243,0.5020576131687243,0.51440329218107,0.4897119341563786,0.48148148148148145,USD_JPY DOW30 BB
0.5349794238683128,0.4444444444444444,0.5020576131687243,0.5349794238683128,0.48559670781893005,0.4897119341563786,0.448559670781893,0.4609053497942387,0.49794238683127573,USD_JPY DOW30 RSI
0.5267489711934157,0.49794238683127573,0.51440329218107,0.5267489711934157,0.51440329218107,0.51440329218107,0.51440329218107,0.522633744855967,0.48559670781893005,USD_JPY NASDAQ treasury10
0.5596707818930041,0.5020576131687243,0.5432098765432098,0.4773662551440329,0.49382716049382713,0.48559670781893005,0.49382716049382713,0.5102880658436214,0.4773662551440329,USD_JPY NASDAQ SMA
0.5390946502057613,0.49382716049382713,0.5473251028806584,0.5473251028806584,0.51440329218107,0.4732510288065844,0.5061728395061729,0.522633744855967,0.48148148148148145,USD_JPY NASDAQ BB
0.49382716049382713,0.4403292181069959,0.522633744855967,0.5473251028806584,0.48559670781893005,0.448559670781893,0.4567901234567901,0.4897119341563786,0.4897119341563786,USD_JPY NASDAQ RSI
0.532258064516129,0.5282258064516129,0.4959677419354839,0.5282258064516129,0.5282258064516129,0.5201612903225806,0.5282258064516129,0.5443548387096774,0.43548387096774194,USD_JPY treasury10 SMA
0.4879032258064516,0.5201612903225806,0.47580645161290325,0.5282258064516129,0.5241935483870968,0.5080645161290323,0.5524193548387096,0.5362903225806451,0.4798387096774194,USD_JPY treasury10 BB
0.5241935483870968,0.43548387096774194,0.46774193548387094,0.5282258064516129,0.5040322580645161,0.4959677419354839,0.4475806451612903,0.4959677419354839,0.47580645161290325,USD_JPY treasury10 RSI
0.545816733067729,0.5099601593625498,0.49800796812749004,0.5099601593625498,0.5099601593625498,0.5537848605577689,0.5298804780876494,0.5298804780876494,0.4860557768924303,USD_JPY SMA BB
0.5258964143426295,0.4541832669322709,0.50199203187251,0.5099601593625498,0.50199203187251,0.4820717131474104,0.46613545816733065,0.4860557768924303,0.4820717131474104,USD_JPY SMA RSI
0.5418326693227091,0.47410358565737054,0.50199203187251,0.5099601593625498,0.5378486055776892,0.5179282868525896,0.47410358565737054,0.47808764940239046,0.5139442231075697,USD_JPY BB RSI
0.5189873417721519,0.5485232067510548,0.5021097046413502,0.4936708860759494,0.5443037974683544,0.5527426160337553,0.569620253164557,0.5527426160337553,0.5316455696202531,EUR_JPY EUR_USD nikkei
0.4978902953586498,0.5274261603375527,0.5232067510548524,0.5189873417721519,0.5485232067510548,0.5358649789029536,0.48945147679324896,0.5189873417721519,0.5232067510548524,EUR_JPY EUR_USD TOPIX
0.51440329218107,0.48559670781893005,0.4773662551440329,0.5102880658436214,0.4732510288065844,0.522633744855967,0.5020576131687243,0.522633744855967,0.4691358024691358,EUR_JPY EUR_USD DOW30
0.5102880658436214,0.48148148148148145,0.5102880658436214,0.5267489711934157,0.49794238683127573,0.49794238683127573,0.5061728395061729,0.5020576131687243,0.45267489711934156,EUR_JPY EUR_USD NASDAQ
0.5604838709677419,0.5201612903225806,0.5483870967741935,0.5161290322580645,0.5201612903225806,0.5040322580645161,0.5120967741935484,0.5241935483870968,0.4596774193548387,EUR_JPY EUR_USD treasury10
0.4820717131474104,0.5179282868525896,0.5099601593625498,0.5298804780876494,0.4940239043824701,0.5378486055776892,0.5099601593625498,0.5219123505976095,0.5179282868525896,EUR_JPY EUR_USD SMA
0.5179282868525896,0.5179282868525896,0.5418326693227091,0.5298804780876494,0.5179282868525896,0.5577689243027888,0.5059760956175299,0.49800796812749004,0.4860557768924303,EUR_JPY EUR_USD BB
0.50199203187251,0.4701195219123506,0.5179282868525896,0.5298804780876494,0.5059760956175299,0.5577689243027888,0.4581673306772908,0.5099601593625498,0.4860557768924303,EUR_JPY EUR_USD RSI
0.510548523206751,0.4978902953586498,0.5021097046413502,0.4810126582278481,0.540084388185654,0.5443037974683544,0.5485232067510548,0.5147679324894515,0.4936708860759494,EUR_JPY nikkei TOPIX
0.4585152838427948,0.4847161572052402,0.4366812227074236,0.5152838427947598,0.4847161572052402,0.4978165938864629,0.5283842794759825,0.5109170305676856,0.5109170305676856,EUR_JPY nikkei DOW30
0.5414847161572053,0.48034934497816595,0.5021834061135371,0.5021834061135371,0.5021834061135371,0.4890829694323144,0.5109170305676856,0.5065502183406113,0.4978165938864629,EUR_JPY nikkei NASDAQ
0.5512820512820513,0.5384615384615384,0.5256410256410257,0.4700854700854701,0.5213675213675214,0.49145299145299143,0.5384615384615384,0.5427350427350427,0.5555555555555556,EUR_JPY nikkei treasury10
0.5274261603375527,0.48945147679324896,0.5274261603375527,0.4641350210970464,0.540084388185654,0.5611814345991561,0.5527426160337553,0.5527426160337553,0.5232067510548524,EUR_JPY nikkei SMA
0.540084388185654,0.5232067510548524,0.5358649789029536,0.4641350210970464,0.4810126582278481,0.48945147679324896,0.5316455696202531,0.5147679324894515,0.47257383966244726,EUR_JPY nikkei BB
0.46835443037974683,0.4472573839662447,0.46835443037974683,0.4641350210970464,0.5358649789029536,0.48945147679324896,0.48523206751054854,0.5063291139240507,0.4219409282700422,EUR_JPY nikkei RSI
0.49344978165938863,0.5152838427947598,0.45414847161572053,0.5414847161572053,0.4978165938864629,0.4672489082969432,0.5065502183406113,0.5283842794759825,0.5502183406113537,EUR_JPY TOPIX DOW30
0.519650655021834,0.4847161572052402,0.4585152838427948,0.5283842794759825,0.5240174672489083,0.537117903930131,0.5327510917030568,0.4890829694323144,0.5283842794759825,EUR_JPY TOPIX NASDAQ
0.5256410256410257,0.5384615384615384,0.47863247863247865,0.47435897435897434,0.5683760683760684,0.5555555555555556,0.5341880341880342,0.5427350427350427,0.47435897435897434,EUR_JPY TOPIX treasury10
0.5189873417721519,0.48523206751054854,0.5527426160337553,0.5611814345991561,0.540084388185654,0.5485232067510548,0.47257383966244726,0.5358649789029536,0.5443037974683544,EUR_JPY TOPIX SMA
0.5485232067510548,0.5189873417721519,0.5021097046413502,0.4810126582278481,0.4641350210970464,0.540084388185654,0.5147679324894515,0.5063291139240507,0.47257383966244726,EUR_JPY TOPIX BB
0.48945147679324896,0.46835443037974683,0.4810126582278481,0.4810126582278481,0.48945147679324896,0.540084388185654,0.4767932489451477,0.4936708860759494,0.5443037974683544,EUR_JPY TOPIX RSI
0.5102880658436214,0.4567901234567901,0.4609053497942387,0.5473251028806584,0.4691358024691358,0.4773662551440329,0.49382716049382713,0.448559670781893,0.49794238683127573,EUR_JPY DOW30 NASDAQ
0.48148148148148145,0.522633744855967,0.48148148148148145,0.5102880658436214,0.5473251028806584,0.5596707818930041,0.49794238683127573,0.5473251028806584,0.51440329218107,EUR_JPY DOW30 treasury10
0.4897119341563786,0.4732510288065844,0.4773662551440329,0.51440329218107,0.5596707818930041,0.51440329218107,0.46502057613168724,0.51440329218107,0.49794238683127573,EUR_JPY DOW30 SMA
0.4773662551440329,0.5185185185185185,0.4732510288065844,0.551440329218107,0.5185185185185185,0.5185185185185185,0.48148148148148145,0.5061728395061729,0.48148148148148145,EUR_JPY DOW30 BB
0.4732510288065844,0.45267489711934156,0.45267489711934156,0.5596707818930041,0.5349794238683128,0.46502057613168724,0.45267489711934156,0.48559670781893005,0.48559670781893005,EUR_JPY DOW30 RSI
0.4897119341563786,0.4897119341563786,0.4732510288065844,0.5185185185185185,0.49794238683127573,0.5102880658436214,0.5061728395061729,0.5267489711934157,0.5061728395061729,EUR_JPY NASDAQ treasury10
0.5061728395061729,0.48559670781893005,0.5061728395061729,0.4732510288065844,0.4732510288065844,0.4732510288065844,0.4773662551440329,0.4732510288065844,0.5349794238683128,EUR_JPY NASDAQ SMA
0.49794238683127573,0.49382716049382713,0.4732510288065844,0.5720164609053497,0.5061728395061729,0.49794238683127573,0.51440329218107,0.5020576131687243,0.48148148148148145,EUR_JPY NASDAQ BB
0.448559670781893,0.4567901234567901,0.4773662551440329,0.5720164609053497,0.49794238683127573,0.49794238683127573,0.4444444444444444,0.43209876543209874,0.5432098765432098,EUR_JPY NASDAQ RSI
0.5201612903225806,0.5201612903225806,0.5362903225806451,0.5161290322580645,0.5282258064516129,0.5443548387096774,0.5120967741935484,0.5080645161290323,0.4475806451612903,EUR_JPY treasury10 SMA
0.4959677419354839,0.4959677419354839,0.5282258064516129,0.5241935483870968,0.4717741935483871,0.5564516129032258,0.5120967741935484,0.5120967741935484,0.4798387096774194,EUR_JPY treasury10 BB
0.4838709677419355,0.43951612903225806,0.5120967741935484,0.5,0.4959677419354839,0.5645161290322581,0.46774193548387094,0.4717741935483871,0.4435483870967742,EUR_JPY treasury10 RSI
0.5338645418326693,0.5099601593625498,0.5258964143426295,0.5258964143426295,0.5338645418326693,0.5378486055776892,0.50199203187251,0.49800796812749004,0.4860557768924303,EUR_JPY SMA BB
0.4900398406374502,0.44621513944223107,0.47410358565737054,0.5099601593625498,0.5179282868525896,0.5418326693227091,0.46613545816733065,0.4900398406374502,0.4701195219123506,EUR_JPY SMA RSI
0.5099601593625498,0.47410358565737054,0.4701195219123506,0.5418326693227091,0.545816733067729,0.549800796812749,0.46613545816733065,0.50199203187251,0.5179282868525896,EUR_JPY BB RSI
